comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
6970c558000000000c008573,1768998232000,浙江,696f610e000000000e03c731,我觉得很好吃啊,582f16195e87e77b5d2cd8bf,莫失莫忘,https://sns-avatar-qc.xhscdn.com/avatar/65366a3da5198e9c8514a2ee.jpg?imageView2/2/w/120/format/jpg,14,,0,1769357312395,8
697628240000000006009dc9,1769351206000,浙江,696f610e000000000e03c731,超爱[派对R],5c5bd8390000000018021563,橙（见过魏晨多次版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nrm25uil2005n2rr0sm45b3c4l81t0?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202601260008/323a9d65344a0487d00134d91100c424/comment/1040g2h031rp2kkm2i0005n2rr0sm45b381n0r2o!nd_whgt34_webp_wm_1,0,1769357312397,0
6974e8a5000000000600d111,1769269413000,辽宁,696f610e000000000e03c731,明明很好吃啊,5572d7a93397db27a6ccb385,百香果冰沙↗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31phgm8ab3m0040osq7bqjcs5720d55o?imageView2/2/w/120/format/jpg,0,,0,1769357312399,0
6974a125000000000c015566,1769251110000,江西,696f610e000000000e03c731,好吃啊 很香,5c66d589000000001100c4a9,momo,https://sns-avatar-qc.xhscdn.com/avatar/6169fa89f8f83997a11b760c.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357312400,0
696f625600000000040033d3,1768907350000,江苏,696f610e000000000e03c731,啊这  我觉得很好吃啊   我们买了好多盒了  还推荐给了朋友  朋友也说好吃  也是一直回购[笑哭R][笑哭R],6121c45800000000010091a7,轻松熊,https://sns-avatar-qc.xhscdn.com/avatar/61c459035b43d9ab424cced8.jpg?imageView2/2/w/120/format/jpg,21,,0,1769357312401,17
69742990000000000803315c,1769220496000,浙江,696f610e000000000e03c731,很好吃啊，空气炸锅一烤就行,5a64f82e11be1006964629c2,砸到花花就不好了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ll0oeb55e5g4a10b4s2sae2av7rb30?imageView2/2/w/120/format/jpg,0,,0,1769357312403,0
69738a98000000000603191f,1769179800000,浙江,696f610e000000000e03c731,第一次喜欢 第二次已经吃不下了 浪费了,5b89801689379c000174781a,织里童装批发小二,https://sns-avatar-qc.xhscdn.com/avatar/61fa27d18d2a05325d94eef6.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357312405,0
69736e8c000000000902307b,1769172620000,北京,696f610e000000000e03c731,不骚，但是也不好吃,602888f600000000010061cc,宜家红毛猩猩,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qnniltano005o18h3r08oec48bai60?imageView2/2/w/120/format/jpg,0,,0,1769357312407,0
69730c5700000000050338cc,1769147479000,江苏,696f610e000000000e03c731,烤时间久一点点,5b965090f7e8b978673550ab,噗噗噗,https://sns-avatar-qc.xhscdn.com/avatar/5b965090f7e8b978673550ab.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357312409,0
65767acb000000001b0246c5,1702263499000,,657679f3000000001502d5e8,没错[捂脸R]我恶心了好几天才缓过来,614f0ba70000000002023a78,窝了个豆,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qngu4o27o005oaf1ejgkejo698fk7o?imageView2/2/w/120/format/jpg,4,,0,1769357317079,2
6577db2300000000200274ad,1702353699000,,657679f3000000001502d5e8,那个汉堡好吃么[微笑R],59df6ccb20e88f4aa200ba64,zvv,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o4plubs6m0049t0j3mcnej4rgs1b1g?imageView2/2/w/120/format/jpg,4,,0,1769357317080,0
67a32577000000002003894a,1738745207000,,657679f3000000001502d5e8,@张歪歪 [笑哭R],5e3e642a000000000100363b,Cestmireille,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ftn2kgu0c105nhucgl08dhr2gbton0?imageView2/2/w/120/format/jpg,0,,0,1769357317082,0
675429a3000000000c012d78,1733568932000,,657679f3000000001502d5e8,趁热吃，凉了指定腥,56a485c06a6a6930a1f9b931,浅乔,https://sns-avatar-qc.xhscdn.com/avatar/0dd6f7e91ce0bea602fbc47515b7c72f.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357317084,0
674da206000000000d000194,1733140998000,,657679f3000000001502d5e8,吃完立刻反胃想吐,5a6cad964eacab53e7e7c1f0,加点香菜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l409e8kj20g4a1474mpdgfgmv1gm0o?imageView2/2/w/120/format/jpg,0,,0,1769357317086,1
6650cff300000000020035aa,1716572147000,,657679f3000000001502d5e8,40多一包 真tm难吃[哭惹R][哭惹R],5a1816004eacab75021c0a51,山洪被注册了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318pfhup1442g49vrn8b002ihtce6dqg?imageView2/2/w/120/format/jpg,0,,0,1769357317088,0
660be6ee0000000019031498,1712056046000,,657679f3000000001502d5e8,我家人超爱吃[笑哭R],555397d1e4b1cf5669bd6e7f,只和能听懂人话的回复,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310jdd3q76m0040k9kgbt2rjv6m75jbo?imageView2/2/w/120/format/jpg,0,,0,1769357317089,0
65f79b79000000000b023ce4,1710726009000,,657679f3000000001502d5e8,真心不好吃,5b5558f811be103a239e0e23,艷紅（康希媽媽）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31877sd1h0q004a7dojcfg3h3mok7e3o?imageView2/2/w/120/format/jpg,0,,0,1769357317091,1
65f2dd980000000007001144,1710415256000,,657679f3000000001502d5e8,真难吃，又贵，还有2包不知道怎么办,5b5558f811be103a239e0e23,艷紅（康希媽媽）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31877sd1h0q004a7dojcfg3h3mok7e3o?imageView2/2/w/120/format/jpg,0,,0,1769357317092,1
65dc0e48000000000d00db8e,1708920392000,,657679f3000000001502d5e8,我北方人，吃着还行，不加醋不行，加一包正好,65cb795c000000000503016d,小红薯65CBE747,https://sns-avatar-qc.xhscdn.com/avatar/645b806f731e07eb8ca3d845.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357317094,0
